scientificName
Acer palaeorufinerve Tanai & Onoe
Acer protomiyabei Endo
Acer rubrum Linnaeus
Acer saccharinum Linnaeus
Acer salmonense Wolfe & Tanai
Acer schorni Wolfe & Tanai
Acer scottiae MacGinitie
Acer septilobatum Oliver
Acer silberlingi Brown
Acer smileyi Wolfe & Tanai
Acer sp Brown
Acer sp Knowlton
Acer sp Hollick
Acer sp Lesquereux
Acer sp Berry
Acer sp Newberry
Acer sp Wolfe & Tanai
Acer sp Hickey
Acer tigilense Chelebaeva
Acer toradense Wolfe & Tanai
Acer traini Wolfe & Tanai
Acer trilobatum var. productum (Braun) Heer
Acer trilobatum var. productum Knowlton
Acer trilobatum subsp. tricuspidatum (Braun) Heer
Acer trilobatum var. productum (Braun) Lesquereux
Acer tyrellense Smiley
Acer visibilis Hollick
Acer vivarium Knowlton
Acer vivarium
Acer washingtonense Wolfe & Tanai
Acer wehri Wolfe & Tanai
Acer whitebirdense (Ashlee) Wolfe & Tanai
Acerites amboyensis Berry
Acerites cretacea Berry
Acerites multiformis Lesquereux
Acerites multiforms Lesquereux
Acerites wilcoxiana Berry
Achaenites cichorioides Knowlton
Achras calcicolafolia Berry
Acicularia albrighti Johnson & Kaska
Acicularia comanchense Johnson
Acicularia dyumatsenae Pia
Acicularia guatemalaica Johnson & Kaska
Acicularia guatemalaica Johnson
Acicularia sp Johnson
Aclistochara bransoni Peck
Aclistochara complanata Peck
Aclistochara jonesi Peck
Aclistochara latisulcata Peck
Aclistochara rotunda Peck
Aclistochara supraplana Peck & Reker
Acorus brachystachys Heer
Acrangiophyllum pendulatum (Lesley) Mamay
Acrodiclidium oligocaenicum Engelhardt
Acroporella occidentalis Johnson & Kaska
Acroporella radioicic Praturlon
Acroporella sp Johnson
Acrostichites brevipennis Ward
Acrostichites caniopteroides Ward
Acrostichites coniopteroides Ward
Acrostichites densifolius Fontaine
Acrostichites fructifer Ward
Acrostichites linneaefolius (Bunbury) Fontaine
Acrostichites linneaefolius Bunbury
Acrostichites microphyllus Fontaine in Ward
Acrostichites microphyllus Fontaine
Acrostichites princeps (Presl) Schenk
Acrostichites rhombifolius var. rarinervis Fontaine
Acrostichites rhombifolius Fontaine
Acrostichites tenuifolius Emmons
Acrostichopteris densifolia Fontaine
Acrostichopteris fimbriata Knowlton
Acrostichopteris longipennis Fontaine
Acrostichopteris parvifolia Fontaine
Acrostichum georgianum Berry
Acrostichum hesperium Newberry
Acrostichum mexicanum Berry
Acrostichum simulatum Knowlton
Acrostichum smithi Berry
Acrovena laevis Hickey
Actinocyclus fasciculatus Harwood & Maruyama
Actinocyclus maccollumii Harwood & Maruyama
Actinoporella podolica Alth
Actinopteris quadrifolia (Emmons) Fontaine
Acylomurus sejunctus Phillips & Felix
Adenocalymma tertiaria Berry
Adiantites bassleri Read
Adiantites beechensis Read
Adiantites cardiopteroides Read
Adiantites cyclopteroides Read
Adiantites gracillimus Lesquereux
Adiantites minima White
Adiantites nympharum Heer
Adiantites orovillensis Fontaine in Ward
Adiantites peruvianus Berry
Adiantites rochymontanus Read
Adiantites sp White
Adiantites spectabilis Read
Adiantites stanleyanus White
Adiantites (Wardia) tenuifolius var. difoliolatus (White) Tidwell
Adiantites ungeri Read
Adiantites whitei Berry
Adiantum anastomosum Brown
Adiantum montanense Knowlton
Adiantum patagonicum Berry
Aequitriradites cassiculus Phillips & Felix
Aeschynomene bolivianum (Engelhardt) Berry
Aesculus arctica Knowlton
Aesculus hesperia Berry
Aesculus simulatus Knowlton
Aethesolithon guatemalaensum Johnson & Kaska
Agathoxylon arizonicum
Agave sp
Aglaia mariannensis Merrill
Aglaophyton major
Ahrensisporites irroratus Felix & Burbridge
Aiecennia miocenica Berry
Ailanthus eureka Brown
Ailanthus lesquereauxii
Ailanthus lesquereuxi Cockerell
Ailanthus longepetiolata Lesquereux
Ailanthus longipetiolata Lesquereux
Ailanthus ovata Lesquereux
Alangium bergensis Wolfe
Alangium mikii Wolfe & Tanai
Alangium oregonensis Scott & Wheeler
Alangium sp Wolfe
Albertaporella involuta Johnson
Albertaporella involutus Johnson
Albizzia oregoniana (Lesquereux) Chaney & Axelrod
Alchornea swartzi Berry
Alcicornopteris altoonensis Read
Alethopteris ambigua Lesquereux
Alethopteris crassa Lesquereux
Alethopteris decurrens (Artis) Sternberg
Alethopteris evansi Lesquereux
Alethopteris grandifolia Newberry
Alethopteris grandifolia White
Alethopteris grandini Lesquereux
Alethopteris halli Lesquereux
Alethopteris lacoei White
Alethopteris lonchitica Brongniart
Alethopteris lonchitica (Schlotheim) Brongniart
Alethopteris robusta Lesquereux
Alethopteris serli Brongniart
Alethopteris serli White
Alethopteris serli (Brongniart) Goeppert
Alethopteris serli var. missouriensis White
Alethopteris serlii (Brongniart) Goeppert
Alethopteris sp Jackson
Aleurites glandulosa (Brown)
Algites americana Berry
Alisma seldoviana Wolfe & Tanai
Alismaphyllites crassifolium Knowlton
Alismaphyllites grandifolius (Penhallow) Brown
Alismaphyllum cretaceum Berry
Alisporites plicatus Phillips & Felix
Alisporites sp Kosanke & Tschundy
Alisporites validus Phillips & Felix
Allamanda crassostipitata Engelhardt
Allantodiopsis erosa (Lesquereux) Knowlton & Maxon
Allantodiopsis erosa (Lesquereux) Knowlton
Allantodiopsis pugetensis Wolfe
Alloiopteris arkansana White
Alloiopteris erosa Gutbier
Alloiopteris inaequilateralis (Lesquereux) White
Alloiopteris winslovi White
Allophylus duktothensis Wolfe
Allophylus eduliformis Berry
Allophylus flexifolia (Lesquereux)
Allophylus graciliformis Berry
Allophylus sp Wolfe
Allophylus wilsoni Chaney & Sanborn
Alnites crassus Lesquereux
Alnites inequilateralis Lesquereux
Alnus alaskana Newberry
Alnus alnifolia (Goeppert) Hollick
Alnus alnifolia Goeppert
Alnus barnesi Wolfe
Alnus californica Lesquereux
Alnus cappi (Hollick) Wolfe
Alnus cappsi (Hollick) Wolfe
Alnus carpinoides Lesquereux
Alnus corallina Lesquereux
Alnus corylifolia Lesquereux
Alnus corylina Cockerell & Knowlton
Alnus cuprovallis Axelrod
Alnus elliptica Berry
Alnus evidens (Hollick) Wolfe
Alnus fairi (Knowlton) Wolfe
Alnus fairii (Knowlton) Wolfe
Alnus grewiopsis Ward
Alnus healyensis Wolfe
Alnus healyinsis Wolfe
Alnus kanseana Lesquereux
Alnus kefersteinii (Goeppert) Unger
Alnus kefersteinii (Goeppert) Heer
Alnus largei (Knowlton) Wolfe
Alnus larsoni Knowlton
Alnus latissima Wheeler et al.
Alnus macrodenta Knowlton
Alnus martini Wolfe
Alnus operia MacGinitie
Alnus praecordata Cockerell
Alnus preacuminata Berry
Alnus prerhomifolia Berry
Alnus pseudo-fulva Lesquereux
Alnus pyramidalis Hollick
Alnus relata (Knowlton) Brown
Alnus relatus (Knowlton) Brown
Alnus rugosa (Duroi) Sprengel
Alnus rugosa (Du Roi) Spreng
Alnus schmidtae Wolfe
Alnus scotti Wolfe
Alnus serrata Newberry
Alnus serrulata Newberry
Alnus sp Newberry
Alnus sp Hollick
Alnus sp Wolfe & Tanai
Alnus sp Knowlton
Alnus sp Wolfe
Alocasia macrorrhiza (Linnaeus) Schott
Alsinites revelatus Cockerell
Altingia sp
Amblyrhyncha amblyrhynca Ward
Amelanchier apiculata Brown
Amelanchier cusicki Fernald
Amelanchier dignatus (Knowlton) Brown
Amelanchier obovata Knowlton
Amelanchier peritula Cockerell
Amelanchier scudderi Cockerell
Amelanchier similis Newberry
Amelanchier subserrata Smith
Amelanchier typica Lesquereux
Amelanchier whitei Hollick
Amelopsis acerifolia (Newberry) Brown
Amentotaxus campbelli (Gardner) Florin
Amesoneuron bridgetonensis Hollick
Amicia antiqua Britton
Ammodochium fletcheri Ling
Amomalophyllites bridgetonensis Hollick
Amorpha glandulata Brown
Amorpha hesperia Brown
Amorpha utensis Cockerell
Ampelocissites lytlensis Berry
Ampelodaphne grandifolia Engelhardt
Ampelophyllum attenuatum Lesquereux
Ampelopsis acerifolia (Newberry) Brown
Ampelopsis multesima Hollick
Ampelopsis sp Berry
Ampelopsis tertiaria Lesquereux
Amphiroa guatemalense Johnson & Kaska
Amphiroa medians Johnson
Amphitoa fortis Johnson
Amphitoa kaskaella Johnson & Kaska
Amphitoa medians Johnson
Amphitoa sp Johnson
Amphitoa sp a Johnson
Amphitoa sp b Johnson
Amphitoa sp c Johnson
Amygdalus gracilis Lesquereux
Amygdalus wilcoxiana Berry
Anacardiaceae sp
Anacardites americanus Berry
Anacardites antiquus Lesquereux
Anacardites braziliensis Hollick & Berry
Anacardites brittoni Berry
Anacardites eocenicus Berry
Anacardites falcatus Berry
Anacardites franklinensis Wolfe
Anacardites grevilleafolia Berry
Anacardites inequilateralis Berry
Anacardites lanceolatus Berry
Anacardites marshallensis Berry
Anacardites metopifolia Berry
Anacardites minor Berry
Anacardites patagonicus Berry
Anacardites pichileufensis Berry
Anacardites puryearensis Berry
Anacardites schinus Brown
Anacardites serratus Berry
Anacardium eocenicum Berry
Anacardium kirni Berry
Anacardium occidentale Linnaeus
Anacardium peruvianum Berry
Anamirta milleri Wolfe
Anapiculatisporites retusus Winslow
Anatrisporites ocellatus Hedlund & Norris
Andromeda affinis Lesquereux
Andromeda affinis
Andromeda anceps Berry
Andromeda (Leucothoe) crassa Lesquereux
Andromeda cretacea Lesquereux
Andromeda delicatula Lesquereux
Andromeda euphorbiophylloides Berry
Andromeda grandifolia Berry
Andromeda grayana Heer
Andromeda grayana Lesquereux
Andromeda lanceolata Knowlton
Andromeda linearifolia Lesquereux
Andromeda novae-caesareae Hollick
Andromeda novaecaesarea Hollick
Andromeda novaecaesareae Hollick
Andromeda parlatori Heer
Andromeda parlatorii Heer
Andromeda parlatorii var. longifolia Lesquereux
Andromeda parlatorii var. longa-acuminata Lesquereux
Andromeda parlatorii var. latior Lesquereux
Andromeda parlatorii var. longifolia Heer
Andromeda pfaffiana Heer
Andromeda rhomboidalis Lesquereux
Andromeda scripta Knowlton
Andromeda snowii Lesquereux
Andromeda tenuinervis
Andromeda wardiana Lesquereux
Androvettia carolinensis Berry
Androvettia elegans Berry
Aneimites (Wardia) cardiopteroides White
Aneimites (Wardia) fertilis White
Aneimites fertilis Adams et al.
Aneimites polymorphus White
Aneimites pottsvillensis White
Aneimites pottsvillensis var. intermedius White
Aneimites pseudopecopteris Adams et al.
Aneimites (Wardia) pseudopecopteroides White
Aneimites (Wardia) tenuifolius var. difoliolatus White
Aneimites (Wardia) tenuifolius (Goeppert) White
Aneimites virginianus White
Aneimites (Wardia) virginias White
Anemia elongata (Newberry) Knowlton
Anemia eocenica Berry
Anemia fremonti Knowlton
Anemia frermonti Knowlton
Anemia grandifolia Knowlton
Anemia gunni Wolfe
Anemia hesperia Knowlton
Anemia lanceolata Knowlton
Anemia mosbyensis Knowlton
Anemia occidentalis Knowlton
Anemia perplexa Hollick
Anemia sp Knowlton
Anemia sp Wolfe
Anemia supercretacea Hollick
Anemia supercretacea var. conformis Heer
Angiopteridium californicum Fontaine in Ward
Angiopteridium canmorense Dawson
Angiopteridium densinerve Fontaine
Angiopteridium dentatum Fontaine
Angiopteridium ellipticum Fontaine
Angiopteridium ovatum Fontaine
Angiopteridium strictinerve var. latifolium Fontaine
Angiopteridium strictinerve Fontaine
Aniba ripariafolia Berry
Anisophyllum semialatum Lesquereux
Ankyropteris glabra Baxter
Ankyropteris hendricksi Read
Annularia americana Read
Annularia asteris Bell
Annularia cuspidata Lesquereux
Annularia longifolia Brongniart
Annularia minuta Brongniart
Annularia pseudostellata Potonie
Annularia radiata (Brongniart) Sternberg
Annularia sphenophylloides var. intermedia Lesquereux
Annularia sphenophylloides Lesquereux
Annularia sphenophylloides var. minor Lesquereux
Annularia sphenophylloides (Zenker) Gutbier
Annularia spinulosa
Annularia stellata (Schlotheim) Wood
Annularia stellata var. sporangia White
Annularia tuberculara (Brongniart) Lesquereux
Annularia tuberculata Lesquereux
Anomalofilicites monstrosus Hollick
Anomalophyllites bridgetonensis Hollick
Anomozamites egyptiacus Fontaine in Ward
Anomozamites princeps (Morris & Oldham) Schimper
Anomozamites virginicus Fontaine
Anona ampla Berry
Anona cochabambensis Berry
Anona coloradensis Knowlton
Anona costaricana Berry
Anona eolignitica Berry
Anona glabra Linnaeus
Anona glabraformis Berry
Anona guppyi Berry
Anona infestans Berry
Anona peruviana Berry
Anona robertsi Berry
Anona robusta Lesquereux
Anona saraviana Berry
Anona speciosa Engelhardt
Anona sphaerocarpoides Berry
Anona texana Berry
Anona wilcoxiana Berry
Anona winslowiana Berry
Ansiophyllum semialatum Lesquereux
Antholithes anceps Berry
Antholithes browni Berry
Antholithes castaneoides Hollick
Antholithes fremontensis Berry
Antholithes gaudiumrosae Ward
Antholithes grablensis Berry
Antholithes heimiaformis Berry
Antholithes iliciformis Berry
Antholithes improbus Lesquereux
Antholithes kielmeyerana Hollick & Berry
Antholithes marshallensis Berry
Antholithes pruniformis Berry
Antholithes sp Brown
Antholithes venezuelensis Berry
Antholithes wellsi Brown
Antholithes wilcoxensis Berry
Anthrophyopsis hamiltonensis Hollick
Antiopteridium auriculatum Fontaine
Antiopteridium nervosum Fontaine
Antiopteridium strictinerve Fontaine
Aoujgalia sp Brenckle et al.
Aoujgalia variabilis Termier & Termier
Apeibopsis atwoodi Hollick
Apeibopsis cyclophylla Lesquereux
Apeibopsis discolor (Lesquereux) Lesquereux
Apeibopsis discolor Lesquereux
Apeibopsis gaudini Lesquereux
Apeibopsis heerii Lesquereux
Apeibopsis laramiensis Knowlton
Apeibopsis neomexicana Knowlton
Aphlebia acuminatum Adams et al.
Aphlebia australis Read
Aphlebia germari Zeiller
Aphlebia parksii White
Aphlebia sp White
Aphlebia sp Mamay & Mapes
Aphlebia subgoldenbergii White
Apiculatisporis sp Brenner
Apiculatisporites pineatus Hoffmeister Et Al
Apocynophyllum alatum Berry
Apocynophyllum chalianum Berry
Apocynophyllum constrictum Berry
Apocynophyllum crassum Berry
Apocynophyllum giganteum Berry
Apocynophyllum grevilleafolium Berry
Apocynophyllum latahense Berry
Apocynophyllum linifolium Knowlton
Apocynophyllum mexicanum Berry
Apocynophyllum mississippiense Berry
Apocynophyllum mississippiensis Berry
Apocynophyllum parvulum Berry
Apocynophyllum perryensis Berry
Apocynophyllum potosianum Berry
Apocynophyllum preplumiera Berry
Apocynophyllum ripleyensis Berry
Apocynophyllum roanense Brown
Apocynophyllum salvadorensis Berry
Apocynophyllum sapindifolium Berry
Apocynophyllum sapindifolium Hollick
Apocynophyllum scudderi Lesquereux
Apocynophyllum soridum Lesquereux
Apocynophyllum sumterensis (Berry) Berry
Apocynophyllum tabellarum (Lesquereux) Berry
Apocynophyllum taenifolium Knowlton
Apocynophyllum texensis Berry
Apocynophyllum wilcoxense Berry
Apocynophyllum wilcoxensis Berry
Apocynospermum coloradensis Brown
Appendicisporites auritus Agasie
Appendicisporites perforatus Agasie
Aquilapollenites amplus Stanley
Aquilapollenites attenuatus Funkhouser
Aquilapollenites bertillonites Funkhouser
Aquilapollenites delicatus Stanley
Aquilapollenites murus Stanley
Aquilapollenites novacolpites Funkhouser
Aquilapollenites polaris Funkhouser
Aquilapollenites pulcher Funkhouser
Aquilapollenites pulvinus Stanley
Aquilapollenites reticulatus Stanley
Aquilapollenites spinulosus Funkhouser
Aquilapollenites striatus Funkhouser
Arabicodium sp Johnson
Arabicodium texana Johnson
Arabideaea patagonica Berry
Arachnoxylon kopfii (Arnold) Read
Aralia browni Berry
Aralia coloradensis Knowlton
Aralia conacea Velenovsky
Aralia concreta Lesquereux
Aralia cottondalensis Berry
Aralia delicatula Hollick
Aralia digitata Ward
Aralia dubia Fontaine
Aralia eutawensis Berry
Aralia formosa Heer
Aralia gracilis Lesquereux
Aralia grandidentata Lesquereux
Aralia groenlandica Heer
Aralia gronlandica Heer
Aralia kellingtoniana (Newberry) Saporta & Marion
Aralia lasseniana Lesquereux
Aralia lobata Knowlton
Aralia looziana Saporta & Marion
Aralia macrophylla Newberry
Aralia masoni Lesquereux
Aralia newberryi Berry
Aralia notata Lesquereux
Aralia notata var. denticulata Berry
Aralia notata
Aralia parvidens Hollick
Aralia patens Newberry
Aralia polymorpha Newberry
Aralia problematica Berry
Aralia pseudoplatanoidea Hollick
Aralia quinquepartita Lesquereux
Aralia raviana Heer
Aralia reesidei Knowlton
Aralia republicensis Brown
Aralia rotundiloba Newberry
Aralia saportana Lesquereux
Aralia saportanea Lesquereux
Aralia semina Berry
Aralia serrata Knowlton
Aralia serrulata Knowlton
Aralia sp Knowlton
Aralia sp Hollick
Aralia sp
Aralia towneri Lesquereux
Aralia trilobata Newberry
Aralia tripartita Lesquereux
Aralia veatchi Knowlton
Aralia vernonensis Fontaine in Ward
Aralia washingtoniana Berry
Aralia wellingtoniana Lesquereux
Aralia wellingtoniana var. minor Berry
Aralia whitneyi Lesquereux
Aralia wrightii Knowlton
Aralia wrightii
Aralia wyomingensis Cockerell & Knowlton
Araliaephyllum aceroides Fontaine
Araliaephyllum magnifolium Fontaine
Araliaephyllum obtusilobum Fontaine
Araliopsis breviloba Berry
Araliopsis cretacea var. dentata (Lesquereux) Berry
Araliopsoides angustifolium Lesquereux
Araliopsoides cretacea var. dentata (Lesquereux) Berry
Araliopsoides cretacea var. salisburiaefolia (Lesquereux) Berry
Araliopsoides cretacea (Newberry) Berry
Araliopsoides cretaceum var. salisburiaefolia (Lesquereux) Berry
Araliopsoides ellsworthianum Lesquereux
Araliopsoides platanoides Lesquereux
Araliopsoides reticulatum Lesquereux
Araucaria araucoensis Berry
Araucaria bladenensis Berry
Araucaria jeffreyi Berry
Araucaria longifolia (Lesquereux) Brown
Araucaria marylandica Berry
Araucaria mirabilis (Spegazzini) Calder
Araucaria nathorsti Dusen
Araucaria pichileufensis Berry
Araucaria sp Berry
Araucariorhiza joae Daugherty
Araucarioxylon arizonicum Knowlton
Araucarioxylon hoppertonae Knowlton
Araucarioxylon (Araucariaceae) sp
Araucarioxylon sp
Araucarioxylon virginianum Knowlton
Araucarioxylon woodworthi Knowlton
Araucarioxylon wyomingense Andrews & Pannell
Araucarites aquiensis Fontaine
Araucarites cuneatus Ward
Araucarites monilifera Ward
Araucarites obscurum Wieland
Araucarites patapscoensis Berry
Araucarites pennsylvanicus Fontaine in Ward
Araucarites shinarumpensis Ward
Araucarites sp Berry
Araucarites sp Fontaine
Araucarites sp
Araucarites taxonicus Reichenbach
Araucarites virginicus Fontaine
Araucarites wyomingensis Fontaine
Araucarites yorkensis Fontaine in Ward
Arberia minasica White
Arbutus idahoensis (Knowlton) Brown
Arbutus matthesii Chaney
Arbutus traini MacGinitie
Arcellites disciformis Miner
Archaeocalamites coralloides White
Archaeocalamites fayettevillensis White
Archaeocalamites gracilentus White
Archaeocalamites sp White
Archaeocalamites stanleyensis White
Archaeocalamites umbralis White
Archaeocalamites wedingtonense White
Archaeocycas whitei Mamay
Archaeolithophyllum lamellosum Wray
Archaeolithophyllum missouriense Johnson
Archaeolithothamnium affine Howe
Archaeolithothamnium alternatum Conti
Archaeolithothamnium aschersoni (Schwager) Johnson & Kaska
Archaeolithothamnium cretaceum Pfender
Archaeolithothamnium crustatum Johnson
Archaeolithothamnium dalloni Lemoine
Archaeolithothamnium eniwetokensis Johnson
Archaeolithothamnium episporum Howe
Archaeolithothamnium erythraeum (Rothpletz) Foslie
Archaeolithothamnium gosaviense (Rothpletz) Johnson & Kaska
Archaeolithothamnium hemchandri Rau
Archaeolithothamnium lauense Ferris & Johnson
Archaeolithothamnium marshallensum Johnson
Archaeolithothamnium nummuliticum (Guembel) Rothpletz
Archaeolithothamnium oulianovi Pfender
Archaeolithothamnium saipanense Johnson
Archaeolithothamnium sociabile Lemoine
Archaeolithothamnium sp a Johnson
Archaeolithothamnium taiwanensis Ishijima
Archaeomnium patens Britton
Archaeopitys eastmanii Jeffery & Scott
Archaeopteridium bellasylviana Read
Archaeopteris denticulata Lesquereux
Archaeopteris halliana Dawson
Archaeopteris hibernica (Forbes) Lesquereux
Archaeopteris latifolia Arnold
Archaeopteris macilenta Lesquereux
Archaeopteris minor Lesquereux
Archaeopteris obtusa Lesquereux
Archaeopteris poweriana Lesquereux
Archaeopteris rogersi Dawson
