Saccammina alexanderi
Spirolocammina bowsheri
Valvulineria loetterlei
Miliammina manitobensis
Haplophragmoides gilberti
Heterohelix globulosa
Hedbergella delrioensis
Verneuilina alameda
Verneuilinoides hectori
Gaudryina spiritensis
Haplophragmoides hendersonense
Verneuilina canadensis
Trochammina rutherfordi
Miliammina ischnia
Ammobaculites impexus
Ammobaculoides plummerae
Trochammina gatesensis
Ammodiscus planus
Trochamminoides apricarius
Textularia rioensis
Pseudobolivina variana
Verneuilinoides perplexus
Hedbergella planispira
Praebulimina wyomingensis
Lenticulina gaultina
Praeglobotruncana stephani
Rotalipora evoluta
Globigerinelloides bentonensis
Rotalipora greenhornensis
Ammobaculites bergquisti
Reophax pepperensis
Reophax minuta
Trochammina rainwateri
Ammobaculoides mosbyensis
Clathrocyclas irrasa
Haplophragmoides topagorukensis
Gavelinella tumida
Ammomarginulina carlilensis
Bulimina wyomingensis
Bigenerina hastata
Haplophragmium arenatus
Trochammina wickendeni
Hedbergella brittonensis
Praebulimina reussi
Spiroplectammina acostai
Bulimina exigua
Gavelinella ammonoides
Nodosaria alternistriata
Virgulina tegulata
Vaginulina kockii
Nodosaria affinis
Gaudryina painoides
Vaginulina geisendorferi
Gaudryina bentonensis
Guembelitria cretacea
Gyroidina nitida
Cythereis subovata
Cytherella obliquirugata
Haplophragmoides howardense
Globotruncana marginata
Rotalipora cushmani
Neobulimina canadensis
Frondicularia inversa
Ticinella multiloculata
Saracenaria italica
Citharina complanata
Frondicularia austinana
Gublerina hispidula
Planulina ealgeforensis
Haplophragmoides concavus
Haplophragmoides globosus
Guembelitria harrisi
Marginulinopsis amplaspira
Marginulinopsis ammonoides
Dentalina catenula
Valvulineria asterigerinoides
Coilopoceras colleti
Prionocyclus hyatti
Scaphites whitfieldi
Spathites chispaensis
Inoceramus capulus
Selwynoceras woollgari
Goniobasis leedsensis
Cypridea compta
Metacypris postnodosa
Cypridea brevicornis
Cypridea wyomingensis
Cypridea anomala
Cypridea diminuta
Cypridea nitidula
Bisulococypris persulcata
Cypris purbeckensis
Bisulcocypris angularis
Cypridea nodosa
Dicloeopella borealis
Codonella bojiga
Coxliella coloradoensis
Coxliella atricollium
Tintinnopsis parovalis
Tintinnopsis ampullula
Reophax inordinatus
Ammobaculites fragmentarius
Ammobaculites wenonahae
Ammobaculites subcretaceus
Haplophragmoides collyra
Trochammina whittingtoni
Frondicularia imbricata
Nodosaria bighornensis
Lagena sulcata
Palmula pilulata
Dentalina summitensis
Epistomina charlottae
Ramulina aculeata
Cassidella tegulata
Nonionella austinana
Globulina lacrima
Praebulimina ovulum
Neobulimina albertensis
Rugoglobigerina aprica
Gavelinella awunensis
Gavelinella dakotensis
Dictyomitra multicostata
Cytherella unilacuna
Cypridea skeeteri
Eucythere brownstonensis
Haplophragmoides kirki
Ammobaculoides macellus
Ammomarginulina perimpexus
Trochammina ribstonensis
Pseudoclavulina hastata
Clavihedbergella simplex
Praeglobotruncana renzi
Spiroplectammina glabra
Praebulimina prolixa
Heterohelix pulchra
Bifarina hispidula
Bifarina stricta
Hedbergella loetterlei
Globorotalites elkensis
Globorotalites subconicus
Globorotalites umbilicatus
Gavelinella kansasensis
Gavelinella talaria
Spiroplectammina ammovitrea
Ammomarginulina paterella
Reophax recta
Trochammina wetteri
Ammobaculites junceus
Hedbergella graysonensis
Hoeglundina charlottae
Coscinophragma codyensis
Citharina kochii
Citharina recta
Dentalina intrasegma
Lenticulina secans
Lunatriella spinifera
Globigerinelloides eaglefordensis
Schackoina cenomana
Anomalina plummerae
Orithostella viriola
Tappanina laciniosa
Platyceras
Heterophrentis prolifica
Productella depressa
Camarotoechia contracta
Spirifer whitneyi
Athyris coloradoensis
Productella coloradensis
Spirifer notabilis
Schuchertella coloradensis
Myalina cuneiformis
Allomorphina conica
Ammobaculoides
Anomalina tennesseensis
Bulimina kickapooensis
Bulimina fabilis
Lenticulina triangularis
Dentalina
Gaudryina
Gaudryina cylindrata
Gaudryina pierrensis
Globorotalites eonicus
Globorotalia membranacea
Haplophragmoides calcula
Haplophragmoides excavata
Haplophragmoides glabra
Haplophragmoides pierrensis
Haplophragmoides rugosa
Lenticulina
Lenticulina minuta
Lenticulina rotulata
Lenticulina scutella
Lenticulina semidisca
Nodosaria
Quinqueloculina globulosa
Reophax constrictus
Reophax texanus
Spiroplectammina lalickeri
Spiroplectammina semicomplanata
Trochamminoides pierrensis
Trochammina pierrensis
Valvulineria umbilicatula
Archastropecten coloradoensis
Gaudryina quadrans
Frondicularia extensa
Massilina planoconvexa
Bifarina ballerina
Clavihedbergella subdigitata
Praeglobotruncana inornata
Praeglobotruncana difformis
Whiteinella aprica
Dunveganoceras pondi
Belemnites
Schackoina multispinata
Hedbergella amabilis
Hedbergella portsdownensis
Clavihedbergella moremani
Clavihedbergella subcretacea
Whiteinella archaeocretacea
Whiteinella inornata
Whiteinella praehelvetica
Rotaliporidae
Marginotruncana coronata
Marginotruncana helvetica
Marginotruncana marginata
Marginotruncana pseudolinneiana
Marginotruncana renzi
Marginotruncana roddai
Marginotruncana sigali
Bathysiphon
Pelosina
Reophax
Ammobaculites dentonensis
Spiroplectammina longa
Citharina wadei
Dentalina delicatula
Guttulina
Bullopora irregularis
Ramulina arkadelphiana
Fissurina
Buliminella fabilis
Lingulogavelinella newtoni
Conorboides infrequens
Baculites asperiformis
Lingulogavelinella asterigerinoides
Pseudobolivina rollaensis
Dorothia smokyensis
Haplophragmoides rota
Trochamminoides
Lenticulina isidis
Eouvigerina aculeata
Pleurostomella watersi
Tappanina costifera
Gyroidinoides nitidus
Hedbergella
Globigerinelloides asperus
Hastigerinoides subdigitata
Globigerinelloides caseyi
Archaeoglobigerina cretacea
Brachycythere sphenoides
Cythereis niobrarensis
Baculites eliasi
Unionidae
Teuthidida
Collignoniceras woolgari
Platycyathus
Mytiloides mytiloides
Ostrea bentanensis
Mytiloides ictus
Mytiloides labiatus
Mytiloides subcrescenticus
Entolium
Pectinidae
Hoploscaphites
Baculites scotti
Placenticeras meeki
Tusoteuthis
Haplophragmoides
Pseudobolivina
Gaudryina nebrascensis
Spiroplectinata pseudoserrata
Dorothia conica
Goesella rugulosa
Astacolus
Dentalina legumen
Frondicularia archiaciana
Lenticulina munsteri
Marginulina
Marginulinopsis
Neoflabellina suturalis
Planularia sp. A
Planularia sp. B
Planularia dissona
Saracenaria triangularis
Globulina
Pyrulina cylindroides
Ramulina fusiformis
Washitella
Bolivina
Globigerinelloides ultramicra
Globotruncana concavata
Globotruncana coronata
Globotruncana lapparenti
Globotruncana primitiva
Globotruncana renzi
Archaeoglobigerina blowi
Archaeoglobigerina bosquensis
Cassidella
Quadrimorphina
Anomalina nelsoni
Gavelinella
Conorboides minutissima
Neogastroplites americanus
Metengonoceras
Inoceramus anglicus
Pisidium
Physa sp. A
Dorothia glabrella
Lagena
Lingulogavelinella modesta
Bolivina cretosa
Eouvigerina gracilis
Heterohelix moremani
Bifarina geneae
Bifarina texana
Lunatriella
Bifarina
Globigerinelloides alvarezi
Globigerinelloides escheri
Uintacrinus
Baculites undatus
Hoploscaphites nodosus
Eutrephoceras alcesence
Tibiaporrhais cooperensis
Nostoceras
Drepanocheilus nebrascenusis
Crenella
Ichthyosarcolites
Nuculana
Pyropis
Xenophora
Pseudopteria
Toucasia patagiata
Toucasia hancockensis
Requienia sp. A
Requienia
Radiolitidae
Mexicaprina cornuta
Eoradiolites angustus
Requienia nigliorinii
Eoradiolites
Planocaprina
Caprotinidae
Requienia sp. B
Pachytraga sp. A
Sallaea zitteli
Requienia sp. C
Requieniidae
Cuneolina hensoni
Chodrodontidae
Sabaudia minuta
Miliolidae
Ostracoda
Hippuritoida
Radiolites sp. R
Mexicaprina minuta
Mexicaprina whitei
Kimbleia
Caprinuloidea gracilis
Caprina sp. A
Caprinuloidea
Scleractinia
Cunningtoniceras arizonense
Xanthosia spinosa
Dakoticancer
Decapoda
Clioscaphites vermiformis
Oxybeloceras meekanum
Baculites rugosus
Menuites
Anapachydiscus
Didymoceras stevensoni
Exiteloceras jenneyi
Solenoceras
Oxybeloceras
Didymoceras
Kamerunoceras navahopiense
Inoceramus tenuistriatus
Inoceramus heinzi
Neocardioceras juddii
Nigericeras
Thomasites sp. A
Thomasites sp. B
Pseudaspidoceras pseudonodosoides
Phelopteria
Inoceramus pictus
Baculites reesidei
Calycoceras obrieni
Metoicoceras mosbyense
Kummeloceras
Exogyra olisiponesis
Exogyra levis
Phelopteria dalli
Camponectes platessa
Aphrodina munda
Bathysiphon brosgei
Bathysiphon alexanderi
Hyperammina A
Saccorhiza A
Saccammina complanata
Saccammina sp. A
Ammodiscus cretaceus
Reophax troyeri
Reophax sp. A
Reophax sp. B
Haplophragmoides sp. A
Ammobaculites sp. A
Spiroplectammina laevis
Spiroplectammina sp. A
Textularia sp. A
Bigenerina sp. A
Trochammina albertensis
Trochammina sp. A
Trochammina sp. B
Marssonella oxycona
Nodosaria sp. A
Dentalina gracilis
Dentalina catenulata
Dentalina sp. A
Dentalina sp. B
Dentalina sp. C
Ramulina sp. A
Praebulimina sp. A
Bolivina decurrens
Archaeoglobigerina sp. A
Pullenia cretacea
Globorotalites micheliniana
Metoicoceras
Calycoceras
Metoicoceras geslinianum
Stramentum moorei
Stramentum
Pseudocalycoceras dentonense
Euomphaloceras septemseriatum
Kamerunoceras
Watinoceras coloradoense
Watinoceras reesidei
Pseudaspidoceras flexuosum
Fagescia
Vascoceras birchbyi
Scaphites brittonensis
Scaphites delicatulus
Worthoceras vermiculus
Worthoceras gibbosum
Worthoceras
Allocrioceras annulatum
Allocrioceras
Anisoceras plicatile
Hamites simplex
Puebloites spiralis
Sciponoceras gracile
Baculites yokoyamai
Placenticeras cumminsi
Placenticeras?
Sciponoceras?
Acmaea
Cerithiopsis
Drepanochilus ruidium
Mytiloides hattini
Mytiloides duplicostatus
Mytiloides sp. A
Phelopteria sp. C
Phelopteria sp. B
Phelopteria sp. A
Phelopteria minuta
Phelopteria sp. D
Phelopteria sp. E
Mytiloides columbianus
Mytiloides opalensis
Nudivagus cooperensis
Anchura modesta
Calycoceras canitaurinum
Moremanoceras scotti
Hamites salebrosus
Plesiacanthoceras wyomingense
Globulina exerta
Gavelinella plummerae
Heterohelix amabilis
Cytharesis
Phacorhabdotus
Mytiloides lusatiae
Mytiloides mytiloidiformis
Mytiloides kleini
Mytiloides incertus
Inoceramus glatziae
Mytiloides aviculoides
Mytiloides labiatoidiformis
Inoceramus longealatus
Inoceramus woodsi
Inoceramus waltersdorf
Inoceramus waltersdorfensis
Inoceramus erectus
Inoceramus schloenbachi
Inoceramus inconstans
Volviceramus koeneni
Prionocyclus quadratus
Prionocyclus germari
Scaphitidae
Cuspidaria alaeformis
Anatimya
Caryocorbula ovisana
Flemingostrea prudentia
Crassostrea soleniscus
Anomia ponticulana
Brachidonte filisculptus
Nuculana mutuata
Fulpia pinquis
Cymbophora
Corbulidae
Opis
Neritina
Voysa
Gymnetome coalvillensis
Pyrgulifera ornata
Cephalaspida
Admetopsis
Dorsoserpula implicata
Cycloserpula
Scalpellum
Euomphaloceras navahopiense
Mytiloides latus latus
Inoceramus flavus
Inoceramus pictus vardonensis
Mytiloides submytiloides
Inoceramus pictus pictus
"Inoceramus pictus corsaform, n. ssp."
Pycnodonte newberryi
Jeletzkytes quadrangularis
Cymbophora canonensis
Baculites claviformis
Jeletzkytes
Collignoniceratidae
Thyasira
Inoceramus weisei
Mytiloides dresdensis
Inoceramus rotundatus
Pycnodonte aucella
Pseudoperna congesta
Forresteria brancoi
Inoceramus perplexus
Inoceramus aff.erectus
Calycoceras gilberti
Durania austinensis
Pseudoperna bentonensis
Forresteria hobsoni
Pseudoperna
Axonceras
Prionocyclus novimexicanus
Mytiloides subhercynicus
Bostrychoceras
Cladoceramus undulatoplicatus
Mytiloides hercynicus
Cladoceramus plicatus
Barrettia
Antillosarcolites
Durania
Durania curasavica
Distefanella
Caprinidae
Stromatopora
Nerineidae
Lithophaga
Kugleria
Stylophora ponderosa
Anomia minuta
Anomia columbiana
Tusoteuthis longa
Baculites undulatus
Discus
Turrilites?
Platyceramus platinus
Crossostrea trigonalis
Granocardium whitei
Tellinamera scitual
Ostreidae
Mammites nodosoides
Volviceramus involutus
Inoceramus crassus
Neocrioceras maximum
Tragodesmoceras bassi
Scaphites depressus
Menuites oralensis
Baculites chicoensis
Desmoscaphites
Desmoscaphites erdmanni
Modiolus
Magadiceramus subquadratus
Lucinidae
Baculites clinolobatus
Bakevelliidae
Jeletzkytes plenus
Cardiidae
Inoceramus hali
Drepanochilus
Echinodermata?
Carbulamella gregaria
Inoceramus climidius
Hoploschaphites gilli
Closteriscus tenuilineatus
Araucaria
Lingularia?
Pachymelania cleburni
Eriphyla kiowana
Avicula belviderensis
Nautilus hilli
Hemiaster texanus
Cladophyllia furcifera
Anchura? mudgeana
Mytiloides kossmati
Kamerunoceras puebloense
Watinoceras coloradoensis?
Watinoceras
Watinoceras hattini?
Mytiloides labiatus?
Pseudoperna bentonense
Zygastrocarcinus tricki
Squama spissa
Buchiceras swallowi
Eriphyla gregaria
Odontobasis
Spironema
Cataceramus? gandjaensis
Cataceramus subcompressus
Cataceramus subundatus
Baculites perplexus
Scaphites nigricollensis
Vanikoropsis nebrascensis
Euspira oblongata
Hoploscaphites H. brevis
Hoploscaphites brevis
Cordiceramus arnoldi
Cameleolopha lugubris
Inoceramus prefragilis
Gnesioceramus mowriensis
Inoceramus nodai
Helicoceras pariense
Trachytriton vinculum
Corbicula cardiniaeformis
Patellostium
Pycnodonte
Coscinoconus
Cylindroporella barnosii
